id,tipo_operacion,fecha,monto_original,moneda_original,tipo_cambio,monto_uyu,monto_usd,total_pesificado,total_dolarizado,area,localidad,descripcion,cliente,proveedor
565b503b-e428-487f-a58d-fec6d0f5067c,GASTO,2025-08-12,1095.58,UYU,39.9000,1095.58,27.46,1095.58,27.46,Otros Gastos,MERCEDES,Pago servicios - August 2025,,Mantenimiento IT
74c58f74-3a05-4d85-b75e-3685d7958d14,GASTO,2025-08-12,190.61,UYU,39.9000,190.61,4.78,190.61,4.78,Otros Gastos,MERCEDES,Pago servicios - August 2025,,Mudanzas Express
85fdc9af-cbff-4b16-849c-1df1c6949dba,INGRESO,2025-08-12,608.96,UYU,39.9000,608.96,15.26,608.96,15.26,Jurídica,MONTEVIDEO,Servicio profesional - August 2025,Distribuidora Central,
084ec02b-f61f-4d79-b538-646170b12417,INGRESO,2025-08-13,781.31,USD,39.4900,30853.93,781.31,30853.93,781.31,Jurídica,MERCEDES,Servicio profesional - August 2025,Inmobiliaria Costa,
4792467f-c328-46c5-b0b4-075b889ae32e,GASTO,2025-08-13,1782.17,UYU,39.4900,1782.17,45.13,1782.17,45.13,Contable,MERCEDES,Pago servicios - August 2025,,Imprenta Nacional
64b235cd-d1f8-491a-ae15-f2f11368e98b,RETIRO,2025-08-13,123683.00,UYU,39.4900,123683.00,3132.01,247366.07,6264.02,,MERCEDES,Retiro socios - August 2025,,
09045def-57f4-49af-a7ae-46cd2c5909d4,RETIRO,2025-08-14,25598.00,UYU,39.9900,25598.00,2089.00,109137.11,2729.11,,MERCEDES,Retiro socios - August 2025,,
2ac5e99c-4466-4e47-905e-106badb7ee10,RETIRO,2025-08-14,72625.00,UYU,39.9900,72625.00,2475.00,171600.25,4291.08,,MONTEVIDEO,Retiro socios - August 2025,,
9e4fe05f-f122-49ac-b088-c475fabcfb23,INGRESO,2025-08-14,3587.42,UYU,39.9900,3587.42,89.71,3587.42,89.71,Recuperación,MONTEVIDEO,Servicio profesional - August 2025,Inmobiliaria Costa,
c87c3339-eff8-40f4-a4a4-9dc47255ce47,INGRESO,2025-08-14,3548.37,USD,39.9900,141899.32,3548.37,141899.32,3548.37,Contable,MERCEDES,Servicio profesional - August 2025,Supermercado El Dorado,
dc69f537-b89e-437f-a3e1-535854f75707,GASTO,2025-08-14,1337.30,UYU,39.9900,1337.30,33.44,1337.30,33.44,Contable,MERCEDES,Pago servicios - August 2025,,Contador Pérez
1598b615-5ff7-4dbe-be1b-7587cc896cc5,INGRESO,2025-08-15,2096.89,UYU,40.2300,2096.89,52.12,2096.89,52.12,Recuperación,MERCEDES,Servicio profesional - August 2025,Fábrica Nacional,
59b94937-7e7f-4cb2-8ce5-c6960cebff32,INGRESO,2025-08-15,2611.23,UYU,40.2300,2611.23,64.91,2611.23,64.91,Jurídica,MONTEVIDEO,Servicio profesional - August 2025,Juan Pérez,
8d952034-556c-4a4c-8390-123c1c4d4b62,GASTO,2025-08-15,1130.14,UYU,40.2300,1130.14,28.09,1130.14,28.09,Recuperación,MERCEDES,Pago servicios - August 2025,,Prosegur Uruguay
4ec620f4-d042-4494-96a3-4b687c939aea,RETIRO,2025-08-16,116866.00,UYU,39.2700,116866.00,2975.96,233731.95,5951.92,,MONTEVIDEO,Retiro socios - August 2025,,
68d30af9-94ef-4a79-8426-af1e8c47a1a9,GASTO,2025-08-16,1531.62,USD,39.2700,60146.72,1531.62,60146.72,1531.62,Recuperación,MERCEDES,Pago servicios - August 2025,,Papelería Central
b7a2415d-b182-46f3-8587-e7e29f905b95,DISTRIBUCION,2025-08-16,2692.17,UYU,39.2700,2692.17,50.68,4682.37,119.24,,MERCEDES,Distribución de utilidades,,
c0502a40-6744-4a4a-84bc-a619e991ae5f,RETIRO,2025-08-16,143908.00,UYU,39.2700,143908.00,2501.00,242122.27,6165.58,,MERCEDES,Retiro socios - August 2025,,
037e642e-17e3-4cec-ba93-4d7182cdf72a,INGRESO,2025-08-17,4033.92,UYU,39.8300,4033.92,101.28,4033.92,101.28,Jurídica,MONTEVIDEO,Servicio profesional - August 2025,Consultora Internacional,
2ceb0a2f-123f-44ac-a807-2bc321fabc20,INGRESO,2025-08-17,1472.61,UYU,39.8300,1472.61,36.97,1472.61,36.97,Jurídica,MONTEVIDEO,Servicio profesional - August 2025,Estudio Contable Sur,
3a3142ae-b226-4aaf-a8df-d6d9ea3bec38,INGRESO,2025-08-17,3038.46,UYU,39.8300,3038.46,76.29,3038.46,76.29,Recuperación,MONTEVIDEO,Servicio profesional - August 2025,Remax Uruguay,
cff03c96-1935-4672-8990-bad80de81e85,INGRESO,2025-08-17,1156.20,UYU,39.8300,1156.20,29.03,1156.20,29.03,Recuperación,MONTEVIDEO,Servicio profesional - August 2025,Importadora Sur,
f91c5c8e-ce72-4f21-a6c6-2416ae10a5b0,INGRESO,2025-08-17,1843.59,UYU,39.8300,1843.59,46.29,1843.59,46.29,Recuperación,MONTEVIDEO,Servicio profesional - August 2025,Ferretería Industrial,
1afc06c9-6fa9-4d0b-8cca-b7cc9a08fcb3,GASTO,2025-08-18,933.60,UYU,40.0900,933.60,23.29,933.60,23.29,Otros Gastos,MONTEVIDEO,Pago servicios - August 2025,,Alquiler Oficina
5160eef7-aa3b-410a-bd4b-4a9bbc2eb382,GASTO,2025-08-18,1477.74,UYU,40.0900,1477.74,36.86,1477.74,36.86,Recuperación,MERCEDES,Pago servicios - August 2025,,Intendencia de Montevideo
884e8de6-6c15-4b3e-9c9d-eb9005f0107c,RETIRO,2025-08-18,768.00,USD,40.0900,30789.12,768.00,61578.24,1536.00,,MONTEVIDEO,Retiro socios - August 2025,,
0cfa8eb4-d633-4a7d-bc41-986b6c680988,GASTO,2025-08-19,356.16,UYU,39.7100,356.16,8.97,356.16,8.97,Contable,MERCEDES,Pago servicios - August 2025,,Reparación PC
1f96a40e-c0da-4ddd-bb35-1bacace21eea,DISTRIBUCION,2025-08-19,3012.49,UYU,39.7100,3012.49,55.98,5235.46,131.84,,MERCEDES,Distribución de utilidades,,
5019379c-f7bc-4303-a409-6be42c348b38,GASTO,2025-08-19,549.46,UYU,39.7100,549.46,13.84,549.46,13.84,Notarial,MERCEDES,Pago servicios - August 2025,,Reparación PC
c7a6f4b8-4614-419d-92f3-8e180ff013fe,GASTO,2025-08-19,571.46,USD,39.7100,22692.68,571.46,22692.68,571.46,Notarial,MERCEDES,Pago servicios - August 2025,,OSE
35b02dda-1956-4f91-9f24-e97d10d903d2,GASTO,2025-08-20,62.60,USD,39.9200,2498.99,62.60,2498.99,62.60,Otros Gastos,MONTEVIDEO,Pago servicios - August 2025,,Remises VIP
990a7811-b2de-4218-ad92-f28ec87de9f6,INGRESO,2025-08-20,4622.68,UYU,39.9200,4622.68,115.80,4622.68,115.80,Jurídica,MERCEDES,Servicio profesional - August 2025,Cooperativa Local,
d9144a06-e424-49c1-9dd5-a22b15a12d37,INGRESO,2025-08-20,1288.93,UYU,39.9200,1288.93,32.29,1288.93,32.29,Jurídica,MONTEVIDEO,Servicio profesional - August 2025,Inmobiliaria del Este,
03f4e4c4-7ba5-40cd-b2de-223d93f7db7f,INGRESO,2025-08-21,2693.23,UYU,40.2200,2693.23,66.96,2693.23,66.96,Contable,MONTEVIDEO,Servicio profesional - August 2025,Comercio López Hnos,
83cc2559-a16f-40bb-968c-fec95cde13c7,INGRESO,2025-08-21,1333.63,UYU,40.2200,1333.63,33.16,1333.63,33.16,Recuperación,MERCEDES,Servicio profesional - August 2025,Century 21,
eec29f73-a445-4f73-a4e3-f7ff42e81e36,INGRESO,2025-08-21,3125.73,UYU,40.2200,3125.73,77.72,3125.73,77.72,Jurídica,MONTEVIDEO,Servicio profesional - August 2025,Ana Martínez,
48f454b8-9b05-4f0b-b61d-645334eee462,DISTRIBUCION,2025-08-22,4034.17,UYU,39.5900,4034.17,67.72,6715.20,169.62,,MERCEDES,Distribución de utilidades,,
6b016988-fcc4-47a1-bac6-83299c91316a,DISTRIBUCION,2025-08-22,4114.79,UYU,39.5900,4114.79,20.47,4925.20,124.41,,MERCEDES,Distribución de utilidades,,
6e6af7d9-c70b-4b3a-9aca-f9232070af8a,GASTO,2025-08-22,649.14,UYU,39.5900,649.14,16.40,649.14,16.40,Jurídica,MERCEDES,Pago servicios - August 2025,,Prosegur Uruguay
fa6ed36a-4644-4a86-bbc0-b12ec06ce48d,GASTO,2025-08-22,1740.60,UYU,39.5900,1740.60,43.97,1740.60,43.97,Recuperación,MERCEDES,Pago servicios - August 2025,,DGI
1f7acdd3-7b93-4062-afcd-d81c6c07f458,GASTO,2025-08-23,1626.95,UYU,40.2300,1626.95,40.44,1626.95,40.44,Jurídica,MONTEVIDEO,Pago servicios - August 2025,,Securitas
26af2627-c3db-4476-9397-f77f1f4dbc54,INGRESO,2025-08-23,1213.87,UYU,40.2300,1213.87,30.17,1213.87,30.17,Jurídica,MERCEDES,Servicio profesional - August 2025,Comercio Exterior SRL,
5601565b-919b-48fc-a44c-1278e19ff859,DISTRIBUCION,2025-08-23,4306.56,UYU,40.2300,4306.56,99.30,8301.40,206.35,,MONTEVIDEO,Distribución de utilidades,,
a09a7f86-0030-4b2c-8938-681ac7834757,INGRESO,2025-08-23,1949.09,UYU,40.2300,1949.09,48.45,1949.09,48.45,Recuperación,MONTEVIDEO,Servicio profesional - August 2025,Logística Express,
79e23a41-08f2-418f-9859-b3fbb92bd83b,GASTO,2025-08-24,157.55,UYU,39.4800,157.55,3.99,157.55,3.99,Contable,MONTEVIDEO,Pago servicios - August 2025,,Hardware & Software SA
8b83769b-cf77-4aba-ae8e-8f95a1fd40d1,INGRESO,2025-08-24,772.15,USD,39.4800,30484.48,772.15,30484.48,772.15,Contable,MERCEDES,Servicio profesional - August 2025,Supermercado El Dorado,
90189427-b9e1-46bd-b5b4-62de2745b4eb,INGRESO,2025-08-24,4650.39,USD,39.4800,183597.40,4650.39,183597.40,4650.39,Jurídica,MERCEDES,Servicio profesional - August 2025,Farmacia Nueva,
a088a4e4-5324-4710-b1eb-326b5a0d70d7,RETIRO,2025-08-24,944.00,USD,39.4800,37269.12,944.00,74538.24,1888.00,,MERCEDES,Retiro socios - August 2025,,
c473dbf0-cf53-49da-9b10-188f25457263,INGRESO,2025-08-24,4076.58,USD,39.4800,160943.38,4076.58,160943.38,4076.58,Recuperación,MERCEDES,Servicio profesional - August 2025,Grupo Empresarial XYZ,
33dabdf0-e105-4d50-8c1f-91f5d099c71a,GASTO,2025-08-25,463.35,USD,39.4300,18269.89,463.35,18269.89,463.35,Otros Gastos,MERCEDES,Pago servicios - August 2025,,ANTEL
832f0aa1-29ba-4e66-b925-7f27f0057e03,RETIRO,2025-08-25,121727.00,UYU,39.4300,121727.00,3087.17,243454.11,6174.34,,MERCEDES,Retiro socios - August 2025,,
97c32033-454c-4448-a46f-eefa2b5112ec,GASTO,2025-08-25,1088.88,UYU,39.4300,1088.88,27.62,1088.88,27.62,Notarial,MONTEVIDEO,Pago servicios - August 2025,,Vigilancia Privada
e6415bad-e06a-4eb6-aa20-eb1856dd090e,DISTRIBUCION,2025-08-25,1681.21,UYU,39.4300,1681.21,55.81,3881.80,98.45,,MERCEDES,Distribución de utilidades,,
0de9c543-408f-4402-ba53-799936d9fcaa,RETIRO,2025-08-26,75667.00,UYU,39.8800,75667.00,783.00,106893.04,2680.37,,MONTEVIDEO,Retiro socios - August 2025,,
340bf91e-f2f2-42d1-bb6a-9304e6f2f757,INGRESO,2025-08-26,3201.28,UYU,39.8800,3201.28,80.27,3201.28,80.27,Recuperación,MERCEDES,Servicio profesional - August 2025,María García,
5070b06c-7f14-4421-b4fd-c2252bdd15ba,GASTO,2025-08-26,700.53,UYU,39.8800,700.53,17.57,700.53,17.57,Recuperación,MONTEVIDEO,Pago servicios - August 2025,,Mantenimiento IT
a32f471a-b611-4275-97f1-8dbd22e8a46c,INGRESO,2025-08-26,1363.25,UYU,39.8800,1363.25,34.18,1363.25,34.18,Notarial,MERCEDES,Servicio profesional - August 2025,Logística Express,
098b2407-aa1a-4c3b-bdc9-176cfa0c340e,INGRESO,2025-08-27,4376.74,USD,39.7200,173844.11,4376.74,173844.11,4376.74,Recuperación,MONTEVIDEO,Servicio profesional - August 2025,Empresa ABC,
c8da6b8d-261a-42a2-b1a7-72bb0e7720bc,GASTO,2025-08-27,240.76,UYU,39.7200,240.76,6.06,240.76,6.06,Notarial,MERCEDES,Pago servicios - August 2025,,Reparación PC
ecfd6894-96dc-4b07-b697-3ef545bd7e4e,INGRESO,2025-08-27,3577.27,UYU,39.7200,3577.27,90.06,3577.27,90.06,Notarial,MERCEDES,Servicio profesional - August 2025,Remax Uruguay,
1314be9a-1abf-432a-9959-f5e8ec1ebc95,DISTRIBUCION,2025-08-28,4143.30,UYU,39.5300,4143.30,79.05,7268.15,183.86,,MERCEDES,Distribución de utilidades,,
1e02b5de-19a5-4b1d-b8b8-e4718d3f74c6,GASTO,2025-08-28,109.58,USD,39.5300,4331.70,109.58,4331.70,109.58,Jurídica,MERCEDES,Pago servicios - August 2025,,Hardware & Software SA
aba85558-f7e1-4d60-8cd4-c0ed19d56129,GASTO,2025-08-28,466.92,UYU,39.5300,466.92,11.81,466.92,11.81,Recuperación,MERCEDES,Pago servicios - August 2025,,Limpieza Express
ba94a197-f531-4784-bf56-d71e5d28b641,DISTRIBUCION,2025-08-28,1461.95,UYU,39.5300,1461.95,79.10,4588.77,116.08,,MERCEDES,Distribución de utilidades,,
c5dc80c7-da9e-4574-815c-0732bc649707,INGRESO,2025-08-28,2884.87,USD,39.5300,114038.91,2884.87,114038.91,2884.87,Recuperación,MERCEDES,Servicio profesional - August 2025,Distribuidora Central,
76aaeee8-de3b-492e-92b5-2eb8e1624718,GASTO,2025-08-29,1063.96,USD,39.7800,42324.33,1063.96,42324.33,1063.96,Jurídica,MONTEVIDEO,Pago servicios - August 2025,,G4S
ac708635-dc46-4d35-a353-d35f854f9625,GASTO,2025-08-29,1057.03,UYU,39.7800,1057.03,26.57,1057.03,26.57,Otros Gastos,MONTEVIDEO,Pago servicios - August 2025,,Alquiler Oficina
b62b003f-2256-4ee6-853a-9b1b655676ad,GASTO,2025-08-29,1231.59,UYU,39.7800,1231.59,30.96,1231.59,30.96,Jurídica,MERCEDES,Pago servicios - August 2025,,Gráfica Oriental
d4486c5d-a088-4095-a344-83b65f760755,INGRESO,2025-08-29,2556.23,UYU,39.7800,2556.23,64.26,2556.23,64.26,Jurídica,MERCEDES,Servicio profesional - August 2025,Servicios Profesionales,
d79fae72-c91f-4129-b399-39874ba07c16,GASTO,2025-08-29,790.66,UYU,39.7800,790.66,19.88,790.66,19.88,Jurídica,MERCEDES,Pago servicios - August 2025,,Taxi Company
2d7aa1e1-4c60-41bb-934f-67281ab8809e,DISTRIBUCION,2025-08-30,3110.08,UYU,39.7200,3110.08,82.98,6406.05,161.28,,MERCEDES,Distribución de utilidades,,
8b4d9741-9a94-41cc-a4ef-92129ef104db,GASTO,2025-08-30,1582.29,UYU,39.7200,1582.29,39.84,1582.29,39.84,Recuperación,MONTEVIDEO,Pago servicios - August 2025,,Seguridad Total
e32a36a6-39e4-4ce1-b005-ef6a7369d719,GASTO,2025-08-30,1979.06,UYU,39.7200,1979.06,49.83,1979.06,49.83,Notarial,MONTEVIDEO,Pago servicios - August 2025,,Papelería Central
17a6936e-9ec7-4673-9195-bf80c83be212,RETIRO,2025-08-31,64947.00,UYU,39.4200,64947.00,2677.00,170474.34,4324.56,,MERCEDES,Retiro socios - August 2025,,
67ea5c49-476e-464e-99f0-9fc5d2c12496,RETIRO,2025-08-31,53925.00,UYU,39.4200,53925.00,1367.96,107849.98,2735.92,,MERCEDES,Retiro socios - August 2025,,
954412a6-3bf4-43ea-b664-d267dc0f23f3,GASTO,2025-08-31,559.99,USD,39.4200,22074.81,559.99,22074.81,559.99,Recuperación,MERCEDES,Pago servicios - August 2025,,G4S
c1ed681f-17d6-45c8-86b5-2994703a248b,INGRESO,2025-08-31,3831.73,USD,39.4200,151046.80,3831.73,151046.80,3831.73,Contable,MONTEVIDEO,Servicio profesional - August 2025,Estudio Contable Sur,
f0e2b753-951d-4d91-94b9-67668b92e7e3,GASTO,2025-08-31,1013.20,UYU,39.4200,1013.20,25.70,1013.20,25.70,Otros Gastos,MONTEVIDEO,Pago servicios - August 2025,,Contador Pérez
2d5ee76b-4972-4d32-a364-1ed719e4f344,GASTO,2025-09-01,851.72,UYU,40.1100,851.72,21.23,851.72,21.23,Contable,MERCEDES,Pago servicios - September 2025,,Cafetería Central
62d46851-c042-442a-b00d-89db19a9f91e,RETIRO,2025-09-01,74734.00,UYU,40.1100,74734.00,1863.23,149468.16,3726.46,,MONTEVIDEO,Retiro socios - September 2025,,
ad8b94da-c924-45f0-8f88-9ed77089bc0d,GASTO,2025-09-01,1129.48,USD,40.1100,45303.44,1129.48,45303.44,1129.48,Jurídica,MONTEVIDEO,Pago servicios - September 2025,,Contador Pérez
314a2c1b-27ee-4efa-a496-2cf07a079b62,INGRESO,2025-09-02,3848.27,UYU,40.1000,3848.27,95.97,3848.27,95.97,Notarial,MONTEVIDEO,Servicio profesional - September 2025,Industrias Reunidas,
89ef1bb9-4a39-42d4-9189-e23a05d158cf,INGRESO,2025-09-02,2471.60,USD,40.1000,99111.16,2471.60,99111.16,2471.60,Jurídica,MERCEDES,Servicio profesional - September 2025,Comercio López Hnos,
9f348efe-1a56-482b-b21c-8936bee358fd,GASTO,2025-09-02,743.58,UYU,40.1000,743.58,18.54,743.58,18.54,Recuperación,MERCEDES,Pago servicios - September 2025,,Agua Mineral
dc86e799-765a-473a-944c-bb004613e0ab,GASTO,2025-09-02,487.46,UYU,40.1000,487.46,12.16,487.46,12.16,Contable,MONTEVIDEO,Pago servicios - September 2025,,Vigilancia Privada
055783a0-bdbf-4dad-803d-a55f9969949e,RETIRO,2025-09-03,81600.00,UYU,39.7200,81600.00,2585.00,184276.20,4639.38,,MONTEVIDEO,Retiro socios - September 2025,,
163f9b30-a170-4625-a454-017b895c4981,RETIRO,2025-09-03,144211.00,UYU,39.7200,144211.00,3630.69,288422.01,7261.38,,MONTEVIDEO,Retiro socios - September 2025,,
6b49c3b8-f61e-4b96-8ff7-00d660531b50,GASTO,2025-09-03,450.11,UYU,39.7200,450.11,11.33,450.11,11.33,Contable,MERCEDES,Pago servicios - September 2025,,Papelería Central
977c92af-71aa-471b-b073-69814cc9d803,GASTO,2025-09-03,857.24,UYU,39.7200,857.24,21.58,857.24,21.58,Recuperación,MONTEVIDEO,Pago servicios - September 2025,,Securitas
d64f5f80-0d5c-45f1-8c5f-5570eacb63b1,INGRESO,2025-09-03,719.94,UYU,39.7200,719.94,18.13,719.94,18.13,Jurídica,MERCEDES,Servicio profesional - September 2025,Inmobiliaria Costa,
7ccdc1ee-fb38-46d4-8920-9711def1d12c,INGRESO,2025-09-04,1999.05,USD,40.1800,80321.83,1999.05,80321.83,1999.05,Recuperación,MERCEDES,Servicio profesional - September 2025,Inmobiliaria Costa,
ac271fc1-0ada-435f-b2a9-4e2e3855958f,GASTO,2025-09-04,566.05,UYU,40.1800,566.05,14.09,566.05,14.09,Notarial,MERCEDES,Pago servicios - September 2025,,Agua Mineral
f1d693ee-cdcc-4c94-a2ff-becd4f296454,GASTO,2025-09-04,892.27,UYU,40.1800,892.27,22.21,892.27,22.21,Otros Gastos,MONTEVIDEO,Pago servicios - September 2025,,OSE
57e4ac4a-3021-4f49-812e-7139e0c78cb9,GASTO,2025-09-05,428.80,UYU,39.9300,428.80,10.74,428.80,10.74,Otros Gastos,MONTEVIDEO,Pago servicios - September 2025,,Imprenta Nacional
735bd79b-4f62-4c40-91b6-87ed04aa936c,INGRESO,2025-09-05,3881.84,UYU,39.9300,3881.84,97.22,3881.84,97.22,Notarial,MONTEVIDEO,Servicio profesional - September 2025,Cooperativa Agraria,
cebfa2ba-4a18-44f1-b7df-d964003b94d6,GASTO,2025-09-05,100.86,UYU,39.9300,100.86,2.53,100.86,2.53,Jurídica,MONTEVIDEO,Pago servicios - September 2025,,Agua Mineral
5faab3ce-3dea-4957-bb4a-df7b1c5eba87,GASTO,2025-09-06,1931.64,UYU,39.4400,1931.64,48.98,1931.64,48.98,Notarial,MONTEVIDEO,Pago servicios - September 2025,,Gráfica Oriental
5fcab263-269d-45a1-9bc2-0063996424bc,RETIRO,2025-09-06,71371.00,UYU,39.4400,71371.00,2397.00,165908.68,4206.61,,MONTEVIDEO,Retiro socios - September 2025,,
aba815aa-e5a7-48f0-87be-97941c89e0bf,INGRESO,2025-09-06,1324.92,USD,39.4400,52254.84,1324.92,52254.84,1324.92,Notarial,MONTEVIDEO,Servicio profesional - September 2025,Constructora Silva SA,
d050bfa6-68bd-4d62-a8ed-11e9842ce568,INGRESO,2025-09-06,592.24,UYU,39.4400,592.24,15.02,592.24,15.02,Jurídica,MONTEVIDEO,Servicio profesional - September 2025,Carlos Rodríguez,
a85d5c50-43c2-4395-8b21-a221b30b2912,GASTO,2025-09-07,1106.14,UYU,40.0200,1106.14,27.64,1106.14,27.64,Jurídica,MERCEDES,Pago servicios - September 2025,,Alquiler Oficina
b0d54099-b62c-460a-8676-dd55d826a38f,GASTO,2025-09-07,711.58,UYU,40.0200,711.58,17.78,711.58,17.78,Contable,MERCEDES,Pago servicios - September 2025,,Taxi Company
be987a38-08f1-492d-862c-5723a856816c,INGRESO,2025-09-07,2836.01,UYU,40.0200,2836.01,70.86,2836.01,70.86,Contable,MERCEDES,Servicio profesional - September 2025,Consultora Internacional,
61b33e3e-2530-45b8-b19f-8dcc528a6879,GASTO,2025-09-08,1295.11,UYU,40.2200,1295.11,32.20,1295.11,32.20,Jurídica,MERCEDES,Pago servicios - September 2025,,DGI
917ee81a-6c65-4c2a-97fd-b09fdbb16cb8,RETIRO,2025-09-08,2728.00,USD,40.2200,109720.16,2728.00,219440.32,5456.00,,MONTEVIDEO,Retiro socios - September 2025,,
bee9d3c9-e020-4ea9-9edd-27151da63e6a,INGRESO,2025-09-08,2044.57,UYU,40.2200,2044.57,50.83,2044.57,50.83,Jurídica,MERCEDES,Servicio profesional - September 2025,Consultora Internacional,
4b60fe1b-6376-429e-9d41-0ce9405989bc,GASTO,2025-09-09,1551.53,UYU,39.4800,1551.53,39.30,1551.53,39.30,Notarial,MERCEDES,Pago servicios - September 2025,,G4S
ab40fa8a-2ca8-40b5-a3c4-a16efa53308c,RETIRO,2025-09-09,50739.00,UYU,39.4800,50739.00,1285.18,101477.91,2570.36,,MERCEDES,Retiro socios - September 2025,,
e952a43b-1cb0-4cd3-a7b0-cafb923bc0f7,GASTO,2025-09-09,1020.25,UYU,39.4800,1020.25,25.84,1020.25,25.84,Notarial,MONTEVIDEO,Pago servicios - September 2025,,Imprenta Nacional
2f9f28d9-9593-4151-9c6e-c6f002c33ee2,INGRESO,2025-09-10,4167.71,UYU,40.1000,4167.71,103.93,4167.71,103.93,Recuperación,MONTEVIDEO,Servicio profesional - September 2025,Supermercado El Dorado,
722f0865-ebde-4e29-b0f2-90d73592828a,GASTO,2025-09-10,1428.09,UYU,40.1000,1428.09,35.61,1428.09,35.61,Notarial,MONTEVIDEO,Pago servicios - September 2025,,G4S
804aa89a-f6ed-4eb3-ac2a-585fda73da27,GASTO,2025-09-11,221.51,UYU,40.2000,221.51,5.51,221.51,5.51,Notarial,MERCEDES,Pago servicios - September 2025,,Hardware & Software SA
b1f38117-7316-4176-8596-fee7c60baa33,INGRESO,2025-09-11,795.18,UYU,40.2000,795.18,19.78,795.18,19.78,Jurídica,MONTEVIDEO,Servicio profesional - September 2025,Century 21,
ed9f5ed0-1c13-423c-bf81-936093b4747b,RETIRO,2025-09-11,100495.00,UYU,40.2000,100495.00,1186.00,148172.20,3685.88,,MONTEVIDEO,Retiro socios - September 2025,,
71c47089-8e52-4207-815a-7b8edff641b0,INGRESO,2025-09-12,2295.94,UYU,40.1400,2295.94,57.20,2295.94,57.20,Recuperación,MERCEDES,Servicio profesional - September 2025,Comercio López Hnos,
8f67b146-a0f8-4879-8913-46c1299d4c55,GASTO,2025-09-12,1230.82,USD,40.1400,49405.11,1230.82,49405.11,1230.82,Otros Gastos,MONTEVIDEO,Pago servicios - September 2025,,Taxi Company
97cf01ee-3441-4713-9eae-5675ae9e682e,INGRESO,2025-09-12,2538.82,UYU,40.1400,2538.82,63.25,2538.82,63.25,Jurídica,MERCEDES,Servicio profesional - September 2025,Cooperativa Agraria,
a02ea46b-0835-4323-bc32-358f8ba6ba39,RETIRO,2025-09-12,67171.00,UYU,40.1400,67171.00,1673.42,134342.08,3346.84,,MONTEVIDEO,Retiro socios - September 2025,,
c40bbd0a-21ae-4c50-93c4-93222f03d140,INGRESO,2025-09-12,729.82,UYU,40.1400,729.82,18.18,729.82,18.18,Jurídica,MERCEDES,Servicio profesional - September 2025,Century 21,
26b28a9d-f0ee-4320-8a1f-4a7b63921399,INGRESO,2025-09-13,1365.80,UYU,39.5800,1365.80,34.51,1365.80,34.51,Recuperación,MERCEDES,Servicio profesional - September 2025,Estudio Contable Sur,
c62559c1-3ed0-4d57-80b6-ef1317aecb48,INGRESO,2025-09-13,491.14,UYU,39.5800,491.14,12.41,491.14,12.41,Jurídica,MONTEVIDEO,Servicio profesional - September 2025,Century 21,
cbd391f0-54f6-4bab-b3fe-944915cc236f,INGRESO,2025-09-13,3085.26,USD,39.5800,122114.59,3085.26,122114.59,3085.26,Jurídica,MONTEVIDEO,Servicio profesional - September 2025,Inmobiliaria del Este,
e183013a-28d5-4419-aa38-def448975d83,GASTO,2025-09-13,1935.07,USD,39.5800,76590.07,1935.07,76590.07,1935.07,Notarial,MERCEDES,Pago servicios - September 2025,,Taxi Company
ea008f03-d9cc-4760-b963-38cb2c80b638,GASTO,2025-09-13,1191.87,USD,39.5800,47174.21,1191.87,47174.21,1191.87,Recuperación,MERCEDES,Pago servicios - September 2025,,Intendencia de Montevideo
32fc35f5-f04e-4ef4-93c4-156d75a283b5,GASTO,2025-09-14,1004.66,USD,39.5500,39734.30,1004.66,39734.30,1004.66,Notarial,MERCEDES,Pago servicios - September 2025,,Intendencia de Montevideo
8f97728b-526c-41aa-96ca-0b059f9648d4,INGRESO,2025-09-14,1915.79,UYU,39.5500,1915.79,48.44,1915.79,48.44,Jurídica,MERCEDES,Servicio profesional - September 2025,Distribuidora Central,
912eaa58-e5a4-4bbe-b976-02c805ba0ee2,GASTO,2025-09-14,720.31,UYU,39.5500,720.31,18.21,720.31,18.21,Jurídica,MERCEDES,Pago servicios - September 2025,,Vigilancia Privada
a53d092d-a996-493e-9184-0fec8c624000,INGRESO,2025-09-14,2821.34,UYU,39.5500,2821.34,71.34,2821.34,71.34,Jurídica,MERCEDES,Servicio profesional - September 2025,Industrias Reunidas,
f4a6cbbb-fd5f-4452-bd13-c283b9c82eef,RETIRO,2025-09-14,26863.00,UYU,39.5500,26863.00,679.22,53726.15,1358.44,,MONTEVIDEO,Retiro socios - September 2025,,
167c53fe-f7d2-4a3c-89bd-f3334ac65843,GASTO,2025-09-15,1590.54,UYU,39.5200,1590.54,40.25,1590.54,40.25,Notarial,MONTEVIDEO,Pago servicios - September 2025,,G4S
2cccf99b-9c19-4249-ba4f-5c1edc7dc148,DISTRIBUCION,2025-09-15,1862.15,UYU,39.5200,1862.15,25.92,2886.51,73.04,,MONTEVIDEO,Distribución de utilidades,,
7fd5b577-9c4b-41f0-85f8-26c05591bc5d,GASTO,2025-09-15,1808.91,UYU,39.5200,1808.91,45.77,1808.91,45.77,Contable,MERCEDES,Pago servicios - September 2025,,G4S
5034d1ce-ea11-4dad-b2f0-cb6e80c5fda3,GASTO,2025-09-16,456.38,USD,39.6200,18081.78,456.38,18081.78,456.38,Notarial,MERCEDES,Pago servicios - September 2025,,Contador Pérez
